8,5,0,1000-1059,2,2,82,158,Delta Air Lines Inc.,35256,91062,21837,4365661,12460183,0.0001441658849878598,0.0001486602009422039,21,Atlanta Municipal,33.641,-84.427,Bradley International,0.0,0.0,0.0,94.0,6.04,0.16858626734603602,0.1807081807081807,0.21104137238055018,0.15384615384615385
7,4,0,1900-1959,3,4,59,129,Atlantic Southeast Airlines,29376,10613,940,3103410,473794,0.0,0.0001998053656534928,11,Chicago O'Hare International,41.978,-87.906,Pensacola Regional,0.0,0.0,0.0,82.0,8.05,0.25825209509149993,0.20892018779342722,0.22800718132854578,0.35212814645308926
7,1,0,1600-1659,7,3,38,199,Delta Air Lines Inc.,15391,90457,1535,1908862,12460183,0.0001441658849878598,0.0001486602009422039,18,San Francisco International,37.619,-122.375,Minneapolis-St Paul International,0.0,0.0,0.0,70.0,12.75,0.19021873914984375,0.17218102300817645,0.2199389713578136,0.28921018364689505
1,7,0,1900-1959,3,6,61,50,SkyWest Airlines Inc.,23400,62105,3973,3103410,3472966,3.419267401443636e-05,9.900278805864171e-05,15,Chicago O'Hare International,41.978,-87.906,Blue Grass,0.01,0.3,2.0,31.0,12.53,0.2080508474576271,0.18786731291566006,0.17856736911500604,0.24791896499849564
4,4,0,1500-1559,3,2,61,178,Spirit Air Lines,26142,16316,777,3103410,2688839,9.173723925704242e-06,0.00012465107307156237,7,Chicago O'Hare International,41.978,-87.906,McCarran International,0.28,0.0,0.0,56.0,16.11,0.18651621467855112,0.2037435456110155,0.171316644372253,0.22246645601502038
11,3,1,1600-1659,2,4,34,173,United Air Lines Inc.,13392,49915,4406,1908862,8501631,0.00025380424062159367,0.00022898547349326266,7,San Francisco International,37.619,-122.375,McCarran International,0.0,0.0,0.0,67.0,12.75,0.14007724739805996,0.16068506599760007,0.14749755226631342,0.17614567242428497
6,2,1,1400-1459,8,3,13,142,United Air Lines Inc.,12887,53737,961,1960746,8501631,0.00025380424062159367,0.00022898547349326266,17,Seattle International,47.447,-122.306,San Francisco International,0.0,0.0,0.0,75.0,6.71,0.2654725819785065,0.22708848245180424,0.23238814664486912,0.2673144795343081
12,2,0,1000-1059,2,1,38,76,Endeavor Air Inc.,13603,23119,1669,1486066,1212846,0.0,9.351277617445623e-05,11,Detroit Metro Wayne County,42.217,-83.344,NONE,0.0,0.1,0.0,35.0,11.86,0.18149980966882376,0.18786731291566006,0.1997842391862735,0.18421052631578946
5,3,0,0600-0659,4,1,15,228,Spirit Air Lines,25360,17814,942,2907365,2688839,9.173723925704242e-06,0.00012465107307156237,1,Dallas Fort Worth Regional,32.894,-97.03,NONE,1.57,0.0,0.0,70.0,9.4,0.22603084143479718,0.18786731291566006,0.1807751986583703,0.06922199047656527
10,6,0,1400-1459,3,3,17,187,American Airlines Inc.,14544,80161,2241,1208249,11744595,9.82082928995461e-05,0.00017728721959309724,5,LaGuardia,40.779,-73.876,Douglas Municipal,0.0,0.0,0.0,60.0,8.95,0.17208213717566603,0.1626146151708808,0.11216232157602926,0.1992195967916757
2,5,0,0900-0959,3,1,54,140,American Airlines Inc.,20700,70199,10835,2907365,11744595,9.82082928995461e-05,0.00017728721959309724,21,Dallas Fort Worth Regional,32.894,-97.03,NONE,0.07,0.0,0.0,49.0,6.49,0.2008435808116842,0.18786731291566006,0.23696468512096525,0.16168924466338258
3,3,0,1300-1359,4,3,9,178,Spirit Air Lines,7417,17034,802,874468,2688839,9.173723925704242e-06,0.00012465107307156237,7,Tampa International,27.973,-82.535,Detroit Metro Wayne County,0.0,0.0,0.0,64.0,9.62,0.1319102353585112,0.13616930312099187,0.15126881465218853,0.1926021628864006
1,1,0,2000-2059,7,5,21,230,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.00011572564827677376,7.134694872433899e-06,4,Orlando International,28.432,-81.325,Greater Buffalo International,0.0,0.0,0.0,67.0,8.72,0.24654150197628458,0.1853061224489796,0.1769969124782088,0.22795661301609518
5,7,0,1400-1459,3,3,23,172,American Airlines Inc.,11587,78894,668,1708599,11744595,9.82082928995461e-05,0.00017728721959309724,10,Newark Liberty International,40.696,-74.172,Douglas Municipal,0.2,0.0,0.0,90.0,10.51,0.25727301346271364,0.21422395157803717,0.2113310467374685,0.23810370107077797
12,4,0,0900-0959,6,1,40,109,Delta Air Lines Inc.,13493,81498,2496,1208249,12460183,0.0001441658849878598,0.0001486602009422039,0,LaGuardia,40.779,-73.876,NONE,0.0,0.0,0.0,43.0,16.11,0.15739002392784834,0.18786731291566006,0.18161763307532852,0.15522286780609865
6,4,1,1100-1159,4,2,54,143,Southwest Airlines Co.,21878,112879,5954,2743323,13382999,6.178236301460919e-05,9.889412309998219e-05,12,Stapleton International,39.774,-104.88,Phoenix Sky Harbor International,0.0,0.0,0.0,86.0,9.62,0.2597746164719308,0.24129072037817284,0.2514772268506625,0.19077451190731604
9,1,0,0800-0859,2,1,2,149,Delta Air Lines Inc.,1124,81338,215,89733,12460183,0.0001441658849878598,0.0001486602009422039,26,Piedmont Triad International,36.092,-79.943,NONE,0.0,0.0,0.0,88.0,4.92,0.1018050809686525,0.18786731291566006,0.13711199423073972,0.08425519018033036
4,7,1,1800-1859,7,5,82,132,Delta Air Lines Inc.,26142,81803,1080,3103410,12460183,0.0001441658849878598,0.0001486602009422039,18,Chicago O'Hare International,41.978,-87.906,Salt Lake City International,0.0,0.0,0.0,77.0,8.72,0.13955758569244653,0.09822119102861562,0.20372403138594136,0.26130947027610396
7,5,0,1700-1759,4,5,8,76,"Midwest Airline, Inc.",15196,26909,1215,1690031,1529740,1.25293581928874e-06,0.00012382274422796983,5,Houston Intercontinental,29.983,-95.34,Miami International,0.0,0.0,0.0,90.0,12.97,0.16908649228857126,0.2504858142246405,0.2109389724452486,0.31053443569761463
7,6,1,0900-0959,4,1,11,142,United Air Lines Inc.,7261,55374,266,1413432,8501631,0.00025380424062159367,0.00022898547349326266,25,Miami International,25.792,-80.286,NONE,0.09,0.0,0.0,89.0,8.5,0.2366009589770911,0.18786731291566006,0.20331257623419144,0.127380856706582
12,6,1,2000-2059,4,8,22,50,SkyWest Airlines Inc.,18534,70473,2998,2780593,3472966,3.419267401443636e-05,9.900278805864171e-05,19,Los Angeles International,33.942,-118.408,San Diego International Lindbergh Fl,0.0,0.0,0.0,63.0,4.7,0.20251253418413856,0.22111964051675717,0.20042836207868334,0.28679990130767335
4,4,0,0700-0759,1,1,31,76,Endeavor Air Inc.,13176,20645,1243,1486066,1212846,0.0,9.351277617445623e-05,12,Detroit Metro Wayne County,42.217,-83.344,NONE,0.14,0.0,0.0,70.0,15.88,0.1883780862914623,0.18786731291566006,0.171316644372253,0.09427990935375478
4,6,0,0600-0659,5,1,24,110,Delta Air Lines Inc.,11588,81803,536,1708599,12460183,0.0001441658849878598,0.0001486602009422039,19,Newark Liberty International,40.696,-74.172,NONE,0.0,0.0,0.0,69.0,8.05,0.13955758569244653,0.18786731291566006,0.1771240234375,0.0751314193287505
11,3,0,1800-1859,2,6,4,143,Southwest Airlines Co.,1932,108130,1033,216694,13382999,6.178236301460919e-05,9.889412309998219e-05,16,Ontario International,34.056,-117.601,Sacramento International,0.0,0.0,0.0,68.0,5.14,0.1730562327209337,0.1306657223796034,0.14749755226631342,0.19261614388079534
8,6,0,1500-1559,1,4,23,90,Comair Inc.,19791,24496,8292,2006675,1245396,0.0,8.999810569042966e-05,4,Douglas Municipal,35.219,-80.936,Wilkes Barre Scranton International,0.48,0.0,0.0,89.0,4.47,0.23299848232998482,0.18786731291566006,0.16186967124116694,0.245737460685317
10,2,0,0900-0959,4,1,2,181,Alaska Airlines Inc.,2035,22073,77,216694,2884187,3.233146156611231e-05,0.00017460144972655646,2,Ontario International,34.056,-117.601,NONE,0.0,0.0,0.0,96.0,5.82,0.13477454337899544,0.18786731291566006,0.1350905059210216,0.12171668817383341
11,4,0,0900-0959,7,2,43,76,SkyWest Airlines Inc.,17358,66502,2686,2780593,3472966,3.419267401443636e-05,9.900278805864171e-05,3,Los Angeles International,33.942,-118.408,Austin - Bergstrom International,0.0,0.0,0.0,69.0,6.26,0.1363774826367735,0.14599894011658718,0.1398860693940963,0.11464633184328162
1,5,0,1500-1559,3,4,26,76,"Midwest Airline, Inc.",11206,24623,2672,955406,1529740,1.25293581928874e-06,0.00012382274422796983,4,Ronald Reagan Washington National,38.852,-77.037,Chicago O'Hare International,0.04,0.3,5.1,43.0,1.79,0.1965838703622599,0.28113965664190915,0.17172256567191768,0.2100527886160202
7,4,0,0600-0659,3,1,12,143,Southwest Airlines Co.,4749,117728,2159,477995,13382999,6.178236301460919e-05,9.889412309998219e-05,11,Kansas City International,39.298,-94.714,NONE,0.12,0.0,0.0,80.0,5.59,0.21594507669470558,0.18786731291566006,0.22800718132854578,0.07291591090473772
11,1,0,1700-1759,7,5,44,160,Delta Air Lines Inc.,9031,79989,3937,1065782,12460183,0.0001441658849878598,0.0001486602009422039,19,Salt Lake City International,40.784,-111.967,Stapleton International,0.0,0.0,0.0,60.0,3.8,0.10088231967120395,0.17703961874955546,0.15229332867485781,0.18264623354198145
9,4,0,0800-0859,3,2,32,187,American Airlines Inc.,10832,76533,665,1708599,11744595,9.82082928995461e-05,0.00017728721959309724,10,Newark Liberty International,40.696,-74.172,Philadelphia International,0.0,0.0,0.0,75.0,7.16,0.15382995021064727,0.13981358189081225,0.16732145635599813,0.08425519018033036
10,1,0,2100-2159,2,4,25,44,American Eagle Airlines Inc.,14544,27632,721,1208249,1204766,0.00034840766560500434,0.00010686715174900371,17,LaGuardia,40.779,-73.876,Piedmont Triad International,0.03,0.0,0.0,79.0,11.63,0.14306182391288774,0.14684466019417475,0.16357066230026537,0.22351332877648666
7,3,0,1600-1659,4,5,2,50,SkyWest Airlines Inc.,1295,72721,137,90547,3472966,3.419267401443636e-05,9.900278805864171e-05,18,Adams Field,34.729,-92.234,Chicago O'Hare International,0.0,0.0,0.0,90.0,4.92,0.18837350060526026,0.2732357375614027,0.2030270924776752,0.28921018364689505
1,4,0,0700-0759,2,1,38,129,Atlantic Southeast Airlines,14501,12231,3347,1690031,473794,0.0,0.0001998053656534928,11,Houston Intercontinental,29.983,-95.34,NONE,0.08,0.0,0.0,76.0,10.74,0.22853120600656968,0.18786731291566006,0.19897175669359685,0.08847476814560021
2,4,0,1900-1959,1,4,61,124,United Air Lines Inc.,22752,43512,5161,3103410,8501631,0.00025380424062159367,0.00022898547349326266,21,Chicago O'Hare International,41.978,-87.906,Ronald Reagan Washington National,0.0,0.0,0.0,27.0,4.47,0.1894957549926099,0.1974642568114378,0.24498132827167882,0.30855617946294545
10,5,0,0800-0859,3,2,95,76,Endeavor Air Inc.,33584,21403,3073,4365661,1212846,0.0,9.351277617445623e-05,12,Atlanta Municipal,33.641,-84.427,McGhee Tyson,0.19,0.0,0.0,72.0,11.41,0.15251989389920426,0.14705882352941177,0.19371339610052635,0.09970275400207713
5,4,1,0800-0859,2,1,33,100,JetBlue Airways,12849,24886,4505,1472200,3190369,0.0001600389254787507,0.00012686617611396965,8,Logan International,42.364,-71.006,NONE,0.0,0.0,0.0,65.0,6.49,0.21838226186052273,0.18786731291566006,0.2508514599700286,0.11103341675253937
11,7,0,0600-0659,4,1,7,90,Comair Inc.,1136,23395,470,70476,1245396,0.0,8.999810569042966e-05,4,James M Cox/Dayton International,39.901,-84.22,NONE,0.02,0.0,0.0,48.0,9.62,0.17646132030880732,0.18786731291566006,0.11388531555763458,0.05999676349219193
5,4,0,1300-1359,5,4,23,150,JetBlue Airways,11944,24886,1630,1823051,3190369,0.0001600389254787507,0.00012686617611396965,19,Orlando International,28.432,-81.325,Logan International,0.0,0.0,0.0,86.0,7.38,0.21838226186052273,0.2033898305084746,0.2508514599700286,0.20861410866594413
12,6,0,1800-1859,10,2,17,142,United Air Lines Inc.,7211,51152,687,874468,8501631,0.00025380424062159367,0.00022898547349326266,20,Tampa International,27.973,-82.535,San Francisco International,0.32,0.0,0.0,80.0,10.07,0.19380849532037436,0.2935894758822301,0.20042836207868334,0.2800568364119723
8,4,0,2000-2059,3,4,34,160,American Airlines Inc.,14177,80820,4675,1827202,11744595,9.82082928995461e-05,0.00017728721959309724,7,Phoenix Sky Harbor International,33.436,-112.009,Tampa International,0.0,0.0,0.0,106.0,5.37,0.22821516863056462,0.21523427712352794,0.2420213543952026,0.3075936612622515
9,3,0,0700-0759,2,2,26,143,Southwest Airlines Co.,13783,107436,5911,1903352,13382999,6.178236301460919e-05,9.889412309998219e-05,19,McCarran International,36.08,-115.152,Stapleton International,0.0,0.0,0.0,91.0,6.26,0.12482946793997271,0.1674166225516146,0.1282981267437226,0.07147673634524612
5,7,0,1200-1259,3,2,60,120,United Air Lines Inc.,28802,53980,6863,3103410,8501631,0.00025380424062159367,0.00022898547349326266,20,Chicago O'Hare International,41.978,-87.906,Louis Armstrong New Orleans International,0.05,0.0,0.0,52.0,11.41,0.21281967747190095,0.2505592841163311,0.2113310467374685,0.1914535084687176
12,4,0,1900-1959,9,4,7,186,Frontier Airlines Inc.,9612,12128,523,1297685,1857122,0.00011572564827677376,7.134694872433899e-06,0,Philadelphia International,39.868,-75.249,Orlando International,0.0,0.0,0.0,50.0,3.8,0.24913317066906382,0.2364336818932306,0.18161763307532852,0.3021548662088563
11,5,0,0800-0859,4,1,59,157,Delta Air Lines Inc.,13199,79989,4894,1486066,12460183,0.0001441658849878598,0.0001486602009422039,21,Detroit Metro Wayne County,42.217,-83.344,NONE,0.0,0.0,0.0,39.0,7.61,0.10088231967120395,0.18786731291566006,0.15372196735985677,0.09431699485473326
11,4,0,0700-0759,3,2,62,50,SkyWest Airlines Inc.,26830,66502,4964,3103410,3472966,3.419267401443636e-05,9.900278805864171e-05,17,Chicago O'Hare International,41.978,-87.906,Michiana Regional,0.01,0.2,2.0,30.0,7.16,0.1363774826367735,0.18786731291566006,0.1398860693940963,0.07653538186400033
8,4,1,2200-2259,1,1,39,70,Comair Inc.,19791,24496,8292,2006675,1245396,0.0,8.999810569042966e-05,15,Douglas Municipal,35.219,-80.936,NONE,1.44,0.0,0.0,94.0,5.14,0.23299848232998482,0.18786731291566006,0.2420213543952026,0.2839963759163166
5,7,0,0600-0659,4,1,26,100,JetBlue Airways,12849,24886,4505,1472200,3190369,0.0001600389254787507,0.00012686617611396965,6,Logan International,42.364,-71.006,NONE,0.01,0.0,0.0,51.0,6.49,0.21838226186052273,0.18786731291566006,0.2113310467374685,0.06922199047656527
7,6,0,0800-0859,1,1,52,50,Endeavor Air Inc.,14313,21554,1556,1486066,1212846,0.0,9.351277617445623e-05,14,Detroit Metro Wayne County,42.217,-83.344,NONE,0.0,0.0,0.0,92.0,11.41,0.19076691477795435,0.18786731291566006,0.20331257623419144,0.11304974765681326
7,1,0,1800-1859,4,4,55,76,Mesa Airlines Inc.,15196,19483,2840,1690031,1191889,0.0,9.131157116170832e-05,2,Houston Intercontinental,29.983,-95.34,Philadelphia International,0.0,0.0,0.0,90.0,8.95,0.19484188462589994,0.24362527716186252,0.2199389713578136,0.3263928713220698
